id,answer_start,answer,context,question,answer_end,is binding
4281357,-1,,Helper tools for downloading and building datasets,What is the source library of this binding?,-1,False
2328891,-1,,count character from string lib,What is the source library of this binding?,-1,False
3831553,-1,,Regularization Methods for Machine Learning,What is the source library of this binding?,-1,False
4305614,-1,,Python package containing all custom and SOTA mathematical backend algorithms used in Machine Learning.,What is the source library of this binding?,-1,False
4716242,-1,,Python Package for interacting with the Forio Epicenter Platform,What is the source library of this binding?,-1,False
123111,-1,,This package wraps up the process of fetching exchange rates from OpenExchangeRates.org.  You will need an AppID.,What is the source library of this binding?,-1,False
2354944,-1,,Easy 2D polygonal pathfinding,What is the source library of this binding?,-1,False
3818575,-1,,Machine learning based dialogue engine for conversational software.,What is the source library of this binding?,-1,False
923957,-1,,010 template parser in Python,What is the source library of this binding?,-1,False
2520251,-1,,Performance hacking for your deep learning models,What is the source library of this binding?,-1,False
961621,-1,," Syncleus is an organization devoted to advanced Machine Learning, Evolutionary Algorithms, Massive Parallelism, and Graph Theory based technologies. ",What is the source library of this binding?,-1,False
768898,-1,,Give pull-to-refresh to any UIScrollView with 1 line of code.,What is the source library of this binding?,-1,False
2965632,-1,,Variable Importance Plots,What is the source library of this binding?,-1,False
3724940,-1,,captcha utils,What is the source library of this binding?,-1,False
2227053,-1,,"Bristol implements techniques developed by Mezzadri with parallel processing capabilities and a data model for further processing for generating random matrices. Circular module provides methods to generate matrices from Circular Unitary Ensemble (CUE), Circular Ortogonal Ensemble (COE) and Circular Symplectic Ensemble (CSE). Additional spectral analysis utilities are also implemented, such as computation of spectral density and spectral ergodicity for complexity of deep learning architectures.",What is the source library of this binding?,-1,False
2407817,-1,,Beta library of Adaptive Cards for UWP.,What is the source library of this binding?,-1,False
618926,-1,,"Tesseract 4 adds a new neural net (LSTM) based OCR engine which is focused on line recognition, but also still supports the legacy Tesseract OCR engine of Tesseract 3 which works by recognizing character patterns. Compatibility with Tesseract 3 is enabled by using the Legacy OCR Engine mode (--oem 0). It also needs traineddata files which support the legacy engine, for example those from the tessdata repository.",What is the source library of this binding?,-1,False
267295,30,NexTalk.IM,Ruby webim client library for NexTalk.IM,What is the source library of this binding?,40,True
3858562,-1,,priority navigation component for react,What is the source library of this binding?,-1,False
2285441,-1,,FastXML Extreme Multi-label Classification Algorithm,What is the source library of this binding?,-1,False
2526731,-1,,SMB/CIFS File/Folder Container Extension for the .NET Platform Bindings Framework,What is the source library of this binding?,-1,False
3727459,-1,,A lightweight and pure swift library for router.,What is the source library of this binding?,-1,False
843931,-1,,austin scipy package,What is the source library of this binding?,-1,False
63924,-1,,pcSVMdemo demonstrates the operating principles of support vector machines (SMVs),What is the source library of this binding?,-1,False
3723319,-1,,Open source platform for the machine learning lifecycle,What is the source library of this binding?,-1,False
3759390,-1,,Genetics algorithms done right,What is the source library of this binding?,-1,False
2515053,-1,,Polyaxon resources and charts for running and monitoring experiments on kubernetes clusters.,What is the source library of this binding?,-1,False
102510,-1,,Invoke callables with a timeout,What is the source library of this binding?,-1,False
3226527,-1,,Markov Random Fields with Additional Covariates,What is the source library of this binding?,-1,False
4498791,-1,,A tiny web3/python alternative to interact with any ethereum compatible blockchain,What is the source library of this binding?,-1,False
1422588,-1,,A reusable Django app that allows you to manage and display your stores,What is the source library of this binding?,-1,False
2409718,0,OpenCV,OpenCV in JavaScript,What is the source library of this binding?,6,True
333426,-1,,"Multiplayer game lobby utilizing socket.io, express, react, and bootstrap ",What is the source library of this binding?,-1,False
4108710,23,ProgImage,Simple wrapper for the ProgImage API,What is the source library of this binding?,32,True
2398934,0,Salesforce Mobile,Salesforce Mobile SDK for iOS,What is the source library of this binding?,17,True
770897,-1,,"  [Index]  For package maintainers and hackage trustees  One easy way of getting started is to use hpack-convert to convert an existing cabal file into a package.yaml.  | Hpack | Cabal | Default | Notes | Example | | --- | --- | --- | --- | --- | | name | name | | | | | version | version | 0.0.0 | | | | synopsis | synopsis | | | | | description | description | | | | | category | category | | | | | stability | stability | | | | | homepage | homepage | If github given, <repo>#readme | | | | bug-reports | bug-reports | If github given, <repo>/issues | | | | author | author | | May be a list | | | maintainer | maintainer | | May be a list | | | copyright | copyright | | May be a list | | license | license | | | | | license-file | license-file | LICENSE if file exists | | | | tested-with | tested-with | | | | | build-type | build-type | Simple | Must be Simple, Configure, Make, or Custom | | | | cabal-version | >= 1.10 or >= 1.21 | >= 1.21 if library component has reexported-modules field | | | extra-source-files | extra-source-files | | Accepts glob patterns | | | data-files | data-files | | Accepts glob patterns | | | github | source-repository head | | Accepts user/repo or user/repo/subdir | github: foo/bar | git | source-repository head | | No effect if github given | git: https://my.repo.com/foo | | flags | flag <name> | | Map from flag name to flag (see Flags) | | | library | library | | See Library fields | | | executables | executable <name> | | Map from executable name to executable (see Executable fields) | | | tests | test-suite <name> | | Map from test name to test (see Test fields) | | | benchmarks | benchmark <name> | | Map from benchmark name to benchmark (see Benchmark fields) | |  These fields are merged with all library, executable, test, and benchmark components.  | Hpack | Cabal | Default | Notes | | --- | --- | --- | --- | | source-dirs | hs-source-dirs | | | | default-extensions | default-extensions | | | | other-extension | other-extensions | | | | ghc-options | ghc-options | | | | ghc-prof-options | ghc-prof-options | | | | cpp-options | cpp-options | | | | cc-options | cc-options | | | | c-sources | c-sources | | | | extra-lib-dirs | extra-lib-dirs | | | | extra-libraries | extra-libraries | | | | include-dirs | include-dirs | | | | install-includes | install-includes | | | | ld-options | ld-options | | | | buildable | buildable | | May be overridden by later stanza | | dependencies | build-depends | | | | build-tools | build-tools | | | | when | | | Accepts a list of conditionals (see Conditionals) |  | Hpack | Cabal | Default | Notes | | --- | --- | --- | --- | | exposed | exposed | | | | exposed-modules | exposed-modules | All modules in source-dirs less other-modules | | | other-modules | other-modules | All modules in source-dirs less exposed-modules | | | reexported-modules | reexported-modules | | | | | default-language | Haskell2010 | |  | Hpack | Cabal | Default | Notes | | --- | --- | --- | --- | | main | main-is | | | | other-modules | other-modules | | | | | default-language | Haskell2010 | |  | Hpack | Cabal | Default | Notes | | --- | --- | --- | --- | | | type | exitcode-stdio-1.0 | | | main | main-is | | | | other-modules | other-modules | | | | | default-language | Haskell2010 | |  | Hpack | Cabal | Default | Notes | | --- | --- | --- | --- | | | type | exitcode-stdio-1.0 | | | main | main-is | | | | other-modules | other-modules | | | | | default-language | Haskell2010 | |  | Hpack | Cabal | Default | Notes | | --- | --- | --- | --- | | description | description | | Optional | | manual | manual | | Required (unlike Cabal) | | default | default | | Required (unlike Cabal) |  Conditionals with no else branch:  For example,  becomes  Conditionals with an else branch:  For example,  becomes  At place where you can specify a list of files you can also use glob patterns. Glob patters and ordinary file names can be freely mixed, e.g.:  Glob patterns are expanded according to the following rules:  To run hpack automatically on modifications to package.yaml add the following to your ~/.vimrc:",What is the source library of this binding?,-1,False
